Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Company Reputation,Employee Recognition,Attrition,Innovation Opportunities_No,Innovation Opportunities_Yes,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Leadership Opportunities_No,Leadership Opportunities_Yes,Remote Work_No,Remote Work_Yes,Overtime_No,Overtime_Yes
47,0,31,5189,1,3,2,0,23,2,0,2,0,35,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
38,1,19,5885,2,2,2,2,45,3,0,2,2,96,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
19,0,5,9436,3,2,2,1,64,2,0,1,2,53,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
31,1,21,4203,1,2,3,0,60,0,0,0,1,46,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
52,1,30,6686,1,3,3,1,65,1,1,2,0,32,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
42,1,14,9244,1,1,2,0,24,3,0,0,0,83,2,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
47,0,6,6046,2,2,1,1,50,0,1,1,2,48,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
20,0,10,8301,2,1,2,2,74,0,4,1,2,83,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
42,0,33,6920,2,3,2,0,39,1,1,1,0,87,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
29,1,18,11861,1,2,2,2,58,2,3,0,0,39,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
38,1,6,9684,2,2,2,0,12,3,0,0,1,19,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
30,0,1,5832,3,1,0,0,46,2,0,1,1,18,3,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
30,0,20,9437,2,2,2,0,88,3,0,1,0,57,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
53,1,30,9534,1,0,3,0,78,2,2,0,0,37,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
32,0,17,6250,3,2,2,1,39,3,1,2,1,59,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
19,1,7,4614,0,0,2,0,76,3,3,1,0,64,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
37,0,1,10408,1,2,2,0,87,3,2,2,1,79,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
31,1,9,4019,3,2,2,0,20,2,1,0,0,52,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
46,1,30,3259,1,2,2,1,24,3,0,2,0,90,2,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
25,0,9,7584,0,3,1,1,48,2,2,0,0,17,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0
18,0,4,5215,3,2,2,0,18,2,0,0,2,54,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
47,0,9,9632,2,2,2,0,48,3,0,1,1,32,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
43,0,22,10333,2,2,2,0,16,4,0,1,1,76,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
34,1,23,7824,3,1,1,2,84,0,2,2,1,28,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
39,0,23,11388,3,3,1,0,90,2,2,0,0,49,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
34,0,22,4974,1,2,2,0,61,1,1,0,1,52,3,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
21,1,10,6983,2,0,3,0,65,2,0,0,2,31,2,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
18,0,3,9590,2,3,2,2,46,2,4,1,0,59,2,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
41,1,4,5765,2,3,2,1,19,1,0,0,1,48,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
20,0,8,8495,0,2,2,0,21,1,0,1,1,77,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
46,0,24,5691,2,2,0,3,86,0,3,1,1,64,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
57,0,13,9535,1,1,2,3,65,2,0,1,0,25,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
25,1,6,3531,2,2,2,4,78,2,2,1,1,81,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
30,1,1,4262,1,1,3,0,24,0,2,2,1,23,2,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
26,0,12,7144,1,1,2,0,91,2,0,2,2,76,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
24,0,5,9972,1,0,2,0,60,0,0,0,0,45,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
33,0,8,10447,0,3,2,0,87,2,1,0,0,57,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
23,0,14,6885,1,2,2,2,15,0,0,0,1,40,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
22,1,3,7472,3,0,2,0,48,0,3,0,0,18,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
42,0,15,8726,3,3,2,4,35,0,4,2,2,46,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
24,0,2,9015,2,2,1,1,73,0,1,2,1,31,2,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
35,1,13,6017,3,1,2,0,98,2,1,0,1,80,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
46,1,32,6052,0,2,2,0,6,2,0,0,1,68,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
19,0,6,3558,0,2,3,1,24,2,1,1,0,46,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
31,0,21,5127,1,2,1,3,18,2,3,0,1,22,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
21,1,3,5535,1,2,2,1,27,0,3,0,0,70,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
57,0,20,4441,1,2,2,0,22,3,3,1,1,79,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
18,0,7,6919,0,1,1,3,47,3,1,0,0,24,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
27,0,6,3921,2,0,2,0,92,3,0,0,1,73,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
32,0,1,4110,2,2,3,2,45,2,1,1,1,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
58,0,47,6076,2,3,3,0,31,1,5,0,2,94,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
34,1,23,9832,1,1,3,0,46,1,1,2,0,85,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
18,0,7,6661,1,2,2,1,2,2,4,0,1,13,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
31,0,21,9675,2,2,3,2,31,2,2,1,1,93,2,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
41,0,9,6426,3,2,2,0,49,2,1,2,2,70,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
43,0,7,10264,2,2,2,0,21,0,0,0,2,53,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
37,1,6,8512,1,2,2,2,23,2,1,1,0,58,3,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
30,1,22,8274,1,3,3,0,85,2,0,0,2,71,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
40,0,23,7484,0,2,2,2,53,0,1,0,2,75,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
33,0,4,6490,2,2,2,1,51,1,3,0,1,40,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
50,0,34,8603,0,2,2,3,91,3,1,2,1,96,2,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
25,1,15,10392,1,2,1,4,25,2,4,0,1,46,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
32,0,14,4377,2,3,2,0,75,0,1,1,0,52,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
51,0,38,8612,1,2,1,0,44,2,2,1,2,107,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
57,1,4,5423,2,1,1,1,48,2,2,0,0,37,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
48,0,32,6798,0,1,2,0,78,0,0,0,1,59,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
51,1,28,3613,3,3,2,1,75,0,3,0,1,61,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
38,1,7,7993,1,0,2,1,85,0,4,0,2,79,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
20,1,3,9408,3,2,1,2,59,2,1,0,1,44,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
22,0,1,4586,1,3,2,0,81,2,5,2,1,73,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
46,1,13,8472,2,3,0,0,89,0,0,1,0,42,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
18,0,6,9137,3,2,1,0,16,1,3,1,2,56,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
47,1,12,8413,1,3,2,0,30,2,4,0,1,50,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
43,0,25,6499,3,1,2,1,26,0,1,1,1,95,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
44,1,34,10744,0,1,3,2,35,2,0,0,0,71,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
52,0,31,8251,3,1,3,0,41,3,1,1,1,67,3,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
21,0,7,7199,1,2,2,0,57,3,3,1,0,64,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
37,1,18,10519,2,3,1,0,6,2,1,2,2,82,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
18,1,1,5638,2,2,2,2,96,0,6,2,1,39,2,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
53,0,12,4727,0,3,2,2,15,4,0,1,0,32,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
50,0,11,5885,2,2,0,0,61,0,0,2,1,54,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
38,1,2,8982,1,2,2,1,73,1,1,0,1,25,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
50,1,38,6005,0,2,2,0,22,2,3,0,1,60,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
23,1,1,7680,2,3,2,0,23,0,4,1,0,52,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
54,1,11,5822,3,2,2,2,83,0,0,1,1,61,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
58,1,4,5882,0,2,2,1,83,2,1,0,1,13,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
46,1,24,8592,3,1,2,0,56,0,1,0,1,49,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
40,1,17,7092,2,2,3,0,68,1,1,0,1,44,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
23,0,10,5602,0,3,2,1,43,2,2,1,1,71,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
39,1,16,8020,1,2,2,3,67,3,0,0,2,94,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
57,1,46,5011,2,0,2,1,94,2,1,0,1,84,2,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
20,0,10,10623,2,2,2,0,61,1,1,0,2,70,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
34,1,14,8471,3,2,2,2,78,3,3,1,2,59,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
42,0,6,7937,2,2,2,1,23,0,0,1,1,21,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
35,0,14,4100,1,2,1,3,18,4,1,0,1,34,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
43,1,11,6956,3,2,3,2,24,0,3,2,1,58,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
35,1,9,7955,3,3,3,0,38,2,0,1,1,13,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
57,0,47,3200,1,3,2,0,10,2,1,1,0,69,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
36,0,4,7868,2,3,2,1,35,2,2,0,0,78,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
35,1,18,3537,2,2,2,0,32,3,4,1,0,23,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
20,1,5,4778,1,1,2,1,97,3,0,0,1,12,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
52,1,23,7025,1,1,1,0,93,1,0,1,2,65,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
40,0,17,10832,2,1,2,0,56,0,1,0,1,81,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
46,0,7,7694,1,1,1,2,3,1,0,0,2,21,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
27,0,17,9965,3,0,2,0,25,0,4,2,1,39,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
59,0,28,8894,1,3,2,0,45,0,1,1,0,78,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
48,1,7,5885,2,1,2,1,73,0,5,0,1,82,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
38,0,12,5610,2,2,2,1,52,0,3,0,2,27,2,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
24,0,3,10707,1,2,3,0,19,2,2,2,1,21,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
31,0,13,7360,1,0,2,1,40,2,4,2,0,36,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
35,1,6,10223,3,3,3,2,39,2,0,2,2,77,3,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
25,0,16,11365,0,2,3,2,16,2,1,0,0,38,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
54,1,3,4329,2,2,2,0,6,1,0,1,0,48,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
36,0,2,6689,2,2,2,0,15,1,3,0,0,59,3,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
34,0,6,8219,2,2,2,0,83,2,0,2,1,64,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
20,1,1,5576,2,1,1,0,45,3,4,0,2,33,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
57,0,17,6063,2,2,2,1,62,0,1,0,0,48,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
47,1,12,5193,1,1,2,2,54,0,1,0,1,57,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
46,0,17,8066,2,2,1,0,56,4,0,1,0,80,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
56,0,19,4047,2,2,3,0,46,1,3,1,1,89,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
21,0,5,10670,1,2,3,0,66,0,1,1,1,58,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
38,1,7,6697,1,3,2,0,58,2,3,0,1,70,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
29,1,6,3062,3,2,1,2,77,0,1,1,0,16,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
35,0,6,9108,1,1,0,1,85,2,1,1,0,61,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
28,1,1,10986,1,2,2,2,99,0,1,0,1,26,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
31,1,12,6204,0,3,3,0,84,3,1,2,1,84,2,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
30,0,10,8087,1,1,3,0,28,1,1,2,1,87,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
18,0,10,5792,2,1,2,1,24,1,0,1,1,34,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
33,1,2,5658,3,1,1,0,75,1,1,1,2,6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
59,1,35,7402,3,1,2,1,31,3,0,1,1,69,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
56,1,8,7847,2,1,2,0,80,0,3,0,1,58,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
57,0,42,4666,2,1,1,2,1,0,2,0,2,49,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
48,1,27,4352,1,2,2,0,19,2,0,1,1,34,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
59,0,9,4211,2,2,0,3,12,4,1,1,1,45,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
56,1,18,7419,1,0,2,0,53,2,4,1,2,69,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
39,0,29,6383,1,2,1,0,36,1,4,2,0,104,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
59,0,27,9320,2,2,1,0,61,1,0,0,2,80,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
58,1,39,9396,2,2,2,0,25,1,1,1,0,84,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
56,0,2,9353,3,0,2,3,90,3,3,1,0,46,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
35,0,1,8413,0,2,2,0,51,2,0,1,2,64,3,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1
39,0,18,5691,2,1,2,0,53,0,0,0,1,95,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
27,0,2,6647,2,1,2,0,91,2,0,0,1,47,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
34,0,7,3770,2,0,2,0,93,0,3,1,2,86,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
46,0,9,9378,3,0,3,0,5,2,3,0,2,21,3,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
49,0,19,5759,3,1,2,1,32,3,1,0,0,68,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
20,1,11,7645,3,2,1,1,28,3,1,0,1,35,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
49,0,34,6514,1,0,3,2,98,0,1,1,0,60,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
50,1,15,8335,1,3,2,1,20,2,1,0,1,77,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
34,0,20,4671,0,2,3,0,28,4,1,0,2,84,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
52,1,38,4653,1,1,3,1,78,2,1,1,2,95,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
41,0,32,4468,2,2,2,2,74,2,2,1,0,66,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
41,1,7,5860,3,3,2,1,83,1,1,0,1,10,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
47,0,5,12224,3,2,3,1,38,2,0,0,1,23,2,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
51,1,34,5588,3,1,2,1,2,1,1,0,0,87,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
59,0,21,6019,0,3,2,1,87,1,2,1,0,89,2,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
18,1,8,10329,1,0,3,1,83,2,0,0,1,22,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
44,1,4,4504,1,2,2,1,53,3,5,0,0,41,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
51,0,36,6056,1,0,3,0,76,1,4,1,0,67,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
25,1,2,9099,3,2,2,1,49,1,4,2,1,4,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
49,1,29,5472,3,1,2,0,47,1,3,1,1,60,2,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
50,0,41,8546,2,3,2,0,96,2,0,0,1,83,2,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
48,1,31,7659,3,3,3,1,50,4,0,0,2,36,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
51,0,32,6056,3,2,2,1,35,2,0,1,0,68,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
21,0,5,6651,2,1,2,0,43,3,0,1,2,35,3,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
27,0,17,4272,3,2,3,1,33,1,4,1,1,93,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
18,0,3,9157,2,2,3,1,19,3,3,0,0,4,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
53,0,30,9921,3,3,1,0,44,2,0,0,0,55,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
26,0,14,4372,2,2,2,0,3,3,0,2,1,63,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
57,1,19,6313,1,2,2,0,97,2,1,0,1,79,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
32,1,24,5787,3,2,0,1,99,1,0,0,2,28,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
40,0,13,7586,2,1,3,3,11,2,2,0,1,29,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
58,0,43,8820,1,1,0,2,16,2,3,1,0,64,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
58,0,16,5319,3,2,3,1,88,1,1,1,0,50,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
29,1,20,9280,2,2,3,0,83,2,0,0,2,70,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
22,1,2,8174,2,2,2,1,95,1,3,1,0,34,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
50,1,8,9865,1,3,2,1,94,0,3,1,1,60,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
36,0,25,5869,2,2,2,2,60,1,3,1,1,104,3,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
42,1,30,8707,1,0,1,0,23,1,1,0,0,48,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
41,0,4,7771,2,1,3,1,70,3,2,0,2,55,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
51,1,8,6419,0,1,2,3,21,1,3,1,1,73,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
25,1,4,7045,1,3,2,1,66,4,5,1,0,7,3,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
49,0,8,5021,3,3,1,1,53,1,3,1,0,59,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
57,1,7,9404,3,3,1,0,23,2,2,1,1,63,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
45,0,2,6847,2,2,2,0,83,3,1,2,0,65,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
34,0,26,11754,2,1,1,0,61,2,4,1,0,101,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
25,0,9,4505,2,1,1,1,14,3,0,1,1,55,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
40,0,2,8574,2,2,2,3,71,2,4,1,0,49,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
42,0,28,8100,3,0,1,2,13,1,2,0,1,42,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
20,1,4,9322,3,2,2,0,10,1,3,1,1,42,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
35,0,13,5288,2,1,2,1,65,3,1,0,0,45,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
57,0,29,7899,1,2,1,0,87,0,4,1,1,42,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
34,0,9,7878,0,3,3,0,25,3,1,0,0,46,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
30,1,15,8763,2,1,0,1,59,2,0,2,0,60,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
57,1,40,7250,3,1,1,0,56,0,0,0,1,97,2,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
22,0,14,11337,1,2,1,0,62,2,0,1,1,75,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
54,1,2,5841,2,0,2,3,64,4,3,1,2,39,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
47,0,31,5707,2,2,2,0,65,2,1,0,0,64,2,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
32,0,23,8456,1,0,2,3,65,1,3,0,0,67,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
32,0,12,7930,3,3,2,0,6,3,1,0,2,91,2,3,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
42,0,15,4588,2,2,2,1,45,1,1,0,2,93,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
26,1,10,8810,0,2,2,0,43,4,3,0,2,13,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
38,0,3,4472,2,1,2,0,52,3,2,0,2,5,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
56,1,34,7827,2,3,3,4,68,3,0,1,0,72,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
28,1,6,6256,0,2,2,3,73,0,2,2,0,36,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
